state,plate_title,plate_img
MI,"Veterans Memorial",SpecialCause_VeteransMemorial.jpg
MI,"Vietnam Service Medal veteran",MilitaryVeterans_VietnamServiceMedal.jpg
MI,"Vietnam War veteran",MilitaryVeterans_VietnamWar.jpg
MI,"Water Quality",SpecialCause_WaterQuality.jpg
MI,"Water-Winter Wonderland",Standard_WaterWinterWonderland.png
MI,"Wayne State University",University_WayneState.jpg
MI,"Western Michigan University",University_WesternMichigan.jpg
MI,"Wildlife Habitat",SpecialCause_WildlifeHabitat.jpg
MI,"World War II veteran",MilitaryVeterans_WorldWarII.jpg
MN,"“Proud to be a Veteran”",MN-plates_image-076.jpg
MN,"“Proud to be a Veteran” Motorcycle",MN-plates_image-077.jpg
MN,"Agricultural Plate",MN-plates_image-002.jpg
MN,"American Legion",american-legion.png
MN,"ARO (Amateur Radio)",MN-plates_image-003.jpg
MN,"Citizens Band Radio",MN-plates_image-004.jpg
MN,"Collector Class: Pioneer",collector-pioneer.png
MN,"Collector Class: StreetRod",MN-plates_image-010.jpg
MN,"Collector Class:Classic",MN-plates_image-005.jpg
MN,"Collector Class:Classic Motorcycle",MN-plates_image-006.jpg
MN,"Collector Class:Collector",collector-collector.png
MN,"Collegiate: Augsburg College",MN-plates_image-011.jpg
MN,"Collegiate: Bemidji",MN-plates_image-012.jpg
MN,"Collegiate: Bethel University",MN-plates_image-013.jpg
MN,"Collegiate: College of St. Benedict",MN-plates_image-023.jpg
MN,"Collegiate: Concordia College (Moorhead)",MN-plates_image-014.jpg
MN,"Collegiate: Concordia University (St. Paul)",MN-plates_image-015.jpg
MN,"Collegiate: Crown College",MN-plates_image-008.jpg
MN,"Collegiate: Gustavus Adolphus",gustavus-adolphus.png
MN,"Collegiate: Hamline University",MN-plates_image-016.jpg
MN,"Collegiate: Macalester University",MN-plates_image-017.jpg
MN,"Collegiate: Metropolitan State University",MN-plates_image-019.jpg
MN,"Collegiate: Minnesota State University Mankato",MN-plates_image-018.jpg
MN,"Collegiate: Minnesota State University Moorhead",MN-plates_image-020.jpg
MN,"Collegiate: Southwest Minnesota State University",MN-plates_image-022.jpg
MN,"Collegiate: St. Catherine’s University",MN-plates_image-024.jpg
MN,"Collegiate: St. Cloud State",MN-plates_image-027.jpg
MN,"Collegiate: St. John’s",st-johns-univ.png
MN,"Collegiate: St. Mary's",MN-plates_image-025.jpg
MN,"Collegiate: St. Olaf",MN-plates_image-028.jpg
MN,"Collegiate: St. Thomas",MN-plates_image-030.jpg
MN,"Collegiate: U of M Crookston",MN-plates_image-031.jpg
MN,"Collegiate: U of M Duluth",MN-plates_image-032.jpg
MN,"Collegiate: U of M Morris",MN-plates_image-034.jpg
MN,"Collegiate: U of M Twin Cities",MN-plates_image-033.jpg
MN,"Collegiate: University of Northwestern St. Paul",MN-plates_image-021.jpg
MN,"Collegiate: Winona State",MN-plates_image-035.jpg
MN,"Commuter Van Pool",van-pool.png
MN,"Critical Habitat (DNR Conservation) - Anglers",MN-plates_image-039.jpg
MN,"Critical Habitat (DNR Conservation) - Buck",MN-plates_image-042.jpg
MN,"Critical Habitat (DNR Conservation) - Chickadee",MN-plates_image-040.jpg
MN,"Critical Habitat (DNR Conservation) - Deer",MN-plates_image-037.jpg
MN,"Critical Habitat (DNR Conservation) - Kouba Moose",MN-plates_image-044.jpg
MN,"Critical Habitat (DNR Conservation) - Ladyslipper",MN-plates_image-041.jpg
MN,"Critical Habitat (DNR Conservation) - Loon",MN-plates_image-038.jpg
MN,"Critical Habitat (DNR Conservation) - Pheasant",MN-plates_image-043.jpg
MN,"Critical Habitat (DNR Conservation) - Pollinator",MN-plates_image-046.jpg
MN,"Critical Habitat (DNR Conservation) - Wild Turkey",MN-plates_image-045.jpg
MN,"Disabled",MN-plates_image-048.jpg
MN,"Disabled American Veteran Organization",MN-plates_image-115.jpg
MN,"Disabled Moped",MN-plates_image-050.jpg
MN,"Disabled Motorcycle",MN-plates_image-049.jpg
MN,"Firefighter",MN-plates_image-051.jpg
MN,"Firefighter (Retired)",MN-plates_image-053.jpg
MN,"Firefighter (Retired) - Motorcycle",MN-plates_image-054.jpg
MN,"Firefighter Motorcycle",MN-plates_image-052.jpg
MN,"Gold Star Family",MN-plates_image-055.jpg
MN,"Gold Star Family motorcycle",MN-plates_image-056.jpg
MN,"Honorary Consulate",MN-plates_image-057.jpg
MN,"Law Enforcement Memorial",MN-plates_image-059.jpg
MN,"Law Enforcement Memorial Motorcycle",MN-plates_image-060.jpg
MN,"Limousine",MN-plates_image-061.jpg
MN,"Minnesota 100",MN-plates_image-062.jpg
MN,"Minnesota Golf",MN-plates_image-064.jpg
MN,"Minnesota Golf Motorcycle",MN-plates_image-065.jpg
MN,"Minnesota State Parks & Trails",MN-plates_image-067.jpg
MN,"Minnesota State Parks & Trails motorcycle",MN-plates_image-068.jpg
MN,"National Guard (MN)",MN-plates_image-069.jpg
MN,"Personalized",MN-plates_image-070.jpg
MN,"Personalized Moped",MN-plates_image-072.jpg
MN,"Personalized Motorcycle",MN-plates_image-071.jpg
MN,"Personalized Motorcycle - Vertical",MN-plates_image-075.jpg
MN,"Ready Reserve",ready-reserve.png
MN,"Remembering Victims of Impaired Drivers",MN-plates_image-073.jpg
MN,"Retired Law Enforcement",MN-plates_image-078.jpg
MN,"Retired Law Enforcement Motorcycle",MN-plates_image-080.jpg
MN,"Start Seeing Motorcycles",MN-plates_image-082.jpg
MN,"Start Seeing Motorcycles - Motorcycle",MN-plates_image-083.jpg
MN,"Support our Troops",MN-plates_image-085.jpg
MN,"Support our Troops Motorcycle",MN-plates_image-086.jpg
MN,"Veteran: Afghanistan",MN-plates_image-087.jpg
MN,"Veteran: Afghanistan Motorcycle",MN-plates_image-088.jpg
MN,"Veteran: Armed Forces Expeditionary Service Medal",MN-plates_image-094.jpg
MN,"Veteran: Bronze Star",MN-plates_image-091.jpg
MN,"Veteran: Combat Wounded (Purple Heart)",purple-heart.png
MN,"Veteran: Combat Wounded (Purple Heart) Motorcycle",MN-plates_image-095.jpg
MN,"Veteran: Ex-POW",MN-plates_image-089.jpg
MN,"Veteran: Ex-POW (Spouse)",MN-plates_image-089.jpg
MN,"Veteran: Global War on Terrorism (Expeditionary)",MN-plates_image-096.jpg
MN,"Veteran: Global War on Terrorism (Service)",MN-plates_image-097.jpg
MN,"Veteran: Global War on Terrorism Motorcycle",MN-plates_image-098.jpg
MN,"Veteran: Gulf War (Desert Storm)",MN-plates_image-099.jpg
MN,"Veteran: Gulf War (Motorcycle)",MN-plates_image-101.jpg
MN,"Veteran: Iraq War",MN-plates_image-100.jpg
MN,"Veteran: Iraq War Motorcycle",MN-plates_image-106.jpg
MN,"Veteran: Korea",korean-vet2.png
MN,"Veteran: Korea - Ribbon",korean-vet.png
MN,"Veteran: Korean Defense Service Medal",MN-plates_image-102.jpg
MN,"Veteran: Korean Defense Service Medal (Motorcycle)",MN-plates_image-107.jpg
MN,"Veteran: Laos War (Allied Vet)",MN-plates_image-093.jpg
MN,"Veteran: Medal of Honor",medal-of-honor.png
MN,"Veteran: Pearl Harbor Survivor",MN-plates_image-104.jpg
MN,"Veteran: Silver Star",MN-plates_image-110.jpg
MN,"Veteran: Vietnam",MN-plates_image-111.jpg
MN,"Veteran: Vietnam - Ribbon",vietnam-vet-soldier.png
MN,"Veteran: Vietnam (Motorcycle)",MN-plates_image-112.jpg
MN,"Veteran: Woman Vet",MN-plates_image-108.jpg
MN,"Veteran: Woman Vet motorcycle",MN-plates_image-113.jpg
MN,"Veteran: World War II",world-war-2-vet.png
MN,"Veteran: World War II - Ribbon",world-war-2-vet-medal.png
MN,"VFW",vfw.png
MN,"Volunteer Ambulance Attendant",MN-plates_image-116.jpg
MO,"Air Force",mo-41.gif
MO,"Air Medal",airmedal.gif
MO,"Alpha Kappa Alpha",aka.gif
MO,"Alpha Phi Alpha",aphia.gif
MO,"Amateur Radio",amateurradio.gif
MO,"American Heart Association (Winning Women)",winningwomen.gif
MO,"American Legion",amlegn.gif
MO,"Arkansas Alumni - Go Hogs!",arkalumni.gif
MO,"Armed Forces Expeditionary Medal",armedforces.gif
MO,"Army",mo-43.gif
MO,"Back the Blue",back-the-blue.gif
MO,"Baptist Bible College",mo-53.gif
MO,"Be An Organ Donor",organdonor.gif
MO,"Breast Cancer Awareness",bcancer.gif
MO,"Bronze Star",brnzstar.gif
MO,"Bronze Star Valor",brnzstarv.gif
MO,"Cave State",cavestate.gif
MO,"Central Methodist University",mo-17.gif
MO,"Childrens Trust Fund",mo-12.gif
MO,"Choose Life",chooselife.gif
MO,"Civil Air Patrol",civilair.gif
MO,"Coast Guard",coast.gif
MO,"Columbia College",mo-47.gif
MO,"Combat Action",action.gif
MO,"Combat Action Ribbon",combact.gif
MO,"Combat Infrantryman",combtinf.gif
MO,"Combat Medic",combmed.gif
MO,"Congressional Medal Of Honor",mo-18.gif
MO,"Conservation (Bald Eagle)",chf-baldeagle.gif
MO,"Conservation (Bluebird)",chf-bird.gif
MO,"Conservation (Deer)",chf-deer.gif
MO,"Coroners Office (MCMEA)",coroner.gif
MO,"Culver-Stockton College",mo-29.gif
MO,"Custom Vehicle",custom.gif
MO,"Delta Sigma Theta",deltasigtheta.gif
MO,"Disabled Veteran",mo-8.gif
MO,"Disabled Veteran - Alternate",mo-7.gif
MO,"Distinguished Flying Cross",dflycrs.gif
MO,"Don't Tread on Me",tread.gif
MO,"Drury University",mo-28.gif
MO,"Ducks Unlimited",dckunlmt.gif
MO,"Eagle Scout",eaglesct.gif
MO,"EMT",emt.gif
MO,"Fight Terrorism",terrorism.gif
MO,"Firefighter",mo-40.gif
MO,"Fontbonne University",fontbon.gif
MO,"Former Missouri Legislator",legislator.gif
MO,"Former P.O.W.",mo-10.gif
MO,"Fraternal Order Of Eagles",mo-38.gif
MO,"Fraternal Order Of Police",police.gif
MO,"Friends Of Arrow Rock",friendsofarrowrock.gif
MO,"Gateway Arch",gateway-arch.gif
MO,"God Bless America",gba.gif
MO,"Grand Lodge Freemason",mo-5.gif
MO,"Great Rivers State",streamteam.gif
MO,"Gulf War Veteran",gulfwar.gif
MO,"Hearing Impaired Kids Endowment",hearing.gif
MO,"Helping Schools",mo-48.gif
MO,"Historic",historic.gif
MO,"I'd Rather Fly",ratherfly.gif
MO,"I'm Pet Friendly",petfriendly.gif
MO,"Kansas City Chiefs",kcchiefs.gif
MO,"Kansas City Royals",kcroyals.gif
MO,"Kansas City Zoo",kczoo.gif
MO,"Kappa Alpha Psi",KAPsi.gif
MO,"Kingdom Of Calontir",calontir.gif
MO,"Knights Of Columbus",mo-14.gif
MO,"Korean War Veteran",korean.gif
MO,"Legion of Merit",legion-of-merit.gif
MO,"Lincoln University",mo-31.gif
MO,"Lindenwood University",mo-32.gif
MO,"Lions Club",lions.gif
MO,"Marine",mo-44.gif
MO,"Marine Corps League",mo-4.gif
MO,"Maryville University of St. Louis",mryvlstl.gif
MO,"MASTERS",masters.gif
MO,"Merchant Marine",merchant.gif
MO,"Meritorious Service Medal",meritorious.gif
MO,"Missouri 4-H",clover.gif
MO,"Missouri Association of Realtors",realtors.gif
MO,"Missouri Bicycle and Pedestrian Federation",mobike.gif
MO,"Missouri Botanical Garden",botgar.gif
MO,"Missouri Elks Association",elks.gif
MO,"Missouri Federation Of Square &amp; Round Dance Clubs",squaredancers.gif
MO,"Missouri Jaycees",jaycplt.gif
MO,"Missouri Junior Golf Foundation",juniorgolf.gif
MO,"Missouri Nurses Foundation",monurses.gif
MO,"Missouri Remembers POW*MIA",POWMIA.gif
MO,"Missouri Southern State University",mo-27.gif
MO,"Missouri State University",mo-23.gif
MO,"Missouri Task Force 1",motask.gif
MO,"Missouri Travel Council",travel.gif
MO,"Missouri University of Science and Technology",mo-21.gif
MO,"Missouri Valley College",mo-51.gif
MO,"Missouri Western State University",mo-33.gif
MO,"MKN Teamsters",teamsters.gif
MO,"MO-AG Agribusiness",moag.gif
MO,"National Guard",mo-3.gif
MO,"Navy",mo-42.gif
MO,"Navy Cross",navycross.gif
MO,"Northwest Missouri State University",mo-26.gif
MO,"Omega Psi Phi",omegapsiphi.gif
MO,"Operation Enduring Freedom",openduring.gif
MO,"Operation Iraqi Freedom Veteran",iraqifreedom.gif
MO,"Operation Noble Eagle",nobleeagle.gif
MO,"Order Of The Arrow",orderota.gif
MO,"Order Of The Eastern Star - Harmony Grand Chapter",mo-6.gif
MO,"Paramedic",paramed.gif
MO,"Park University",parkuniv.gif
MO,"Pearl Harbor Survivor",mo-39.gif
MO,"Pittsburg State University",pittsburgstate.gif
MO,"Prince Hall Grand Lodge Masons",mo-46.gif
MO,"Purple Heart",mo-15.gif
MO,"Ranken Technical College",ranken.gif
MO,"Retired Air Force",MO-41RM.gif
MO,"Retired Army",MO-43RM.gif
MO,"Retired Marine",MO-44RM.gif
MO,"Retired Marine Corps League",MO-4RM.gif
MO,"Retired Military Coast Guard",rmcg.gif
MO,"Retired National Guard",MO-3RM.gif
MO,"Retired Navy",MO-42RM.gif
MO,"Rockhurst University",mo-25.gif
MO,"Rotary International",rotary.gif
MO,"Safari Club International",safari.gif
MO,"Saint Louis University",mo-22.gif
MO,"Search and Rescue (SARCOM)",sarcom.gif
MO,"Shriners",shrn.gif
MO,"Shuttle Bus",shuttle.gif
MO,"Sigma Gamma Rho",SigGamRho.gif
MO,"Silver Star",mo-13.gif
MO,"Some Gave All (Gold Star)",somegaveall.gif
MO,"Southeast Missouri State",mo-24.gif
MO,"Special Olympics Missouri",specolympics.gif
MO,"St. Louis Blues",stblues.gif
MO,"St. Louis Cardinals",stlcards.gif
MO,"St. Louis Zoo",stlzoo.gif
MO,"Standard",standard.gif
MO,"Stephens College",stephenscollege.gif
MO,"Street Rod",street.gif
MO,"Tribe Mic-O-Say - Kansas City District",tribemickc.gif
MO,"Tribe Mic-O-Say - St. Joseph District",tribemic.gif
MO,"Truman State University",mo-16.gif
MO,"United States Veteran",usvet.gif
MO,"University of Central Missouri",mo-30.gif
MO,"University of Health Sciences and Pharmacy in St. Louis",stlcolrx.gif
MO,"University Of Missouri - Columbia (Mizzou)",mo-37.gif
MO,"University Of Missouri - Kansas City",mo-20.gif
MO,"University Of Missouri - St. Louis",mo-34.gif
MO,"Vanpool",vanpool.gif
MO,"Veterans Of Foreign Wars (VFW)",vfw.gif
MO,"Vietnam Veteran",mo-11.gif
MO,"Wartime Disabled - DAV",dav.gif
MO,"Washington University",mo-35.gif
MO,"We Shall Not Forget",notforget.gif
MO,"Webster University",mo-50.gif
MO,"Westminster College",mo-19.gif
MO,"William Jewell College",mo-36.gif
MO,"William Woods University",wwu.gif
MO,"Wilson's Creek National Battlefield",wilcreek.gif
MO,"Woman Veteran",womanvet.gif
MO,"World War II Veteran",wwiivet.gif
MS,"4 - H Club",4 - H Club_jpg.jpg
MS,"Active Reserve",Active Reserve_jpg.jpg
MS,"Afghanistan Veteran",AFD.PNG
MS,"Air Medal",Afghanistan Veteran_jpg.jpg
MS,"Alcorn State University",Air Medal_jpg.jpg
MS,"Alpha Kappa Alpha",Alcorn State University_jpg.jpg
MS,"Alpha Phi Alpha",Alpha Kappa Alpha_jpg.jpg
MS,"Amateur Radio",Alpha Phi Alpha_jpg.jpg
MS,"Ambulance",Amateur Radio_jpg.jpg
MS,"American Legion",Ambulance_jpg.jpg
MS,"Antique Car",AMD.PNG
MS,"Antique Car Vanity",American Legion_jpg.jpg
MS,"Antique Motorcycle",Antique Car - Vanity_jpg.jpg
MS,"Antique Motorcycle Vanity",Antique Car_jpg.jpg
MS,"Antique Truck",Antique Motorcycle - Vanity_jpg.jpg
MS,"Antique Truck Vanity",Antique Motorcycle_jpg.jpg
MS,"Apportioned Truck",Antique Truck - Vanity_jpg.jpg
MS,"Auburn University",Antique Truck_jpg.jpg
MS,"Autism Awareness",Apportioned Truck_jpg.jpg
MS,"B-10",Auburn University_jpg.jpg
MS,"Band of Choctaw Indians",Autism Awareness_jpg.jpg
MS,"Bass - Department of Wildlife Fisheries and Parks",AYF_0.PNG
MS,"Belhaven University",B10_jpg.jpg
MS,"Bicycle Share the Road",Belhaven University_jpg.jpg
MS,"Biloxi Public School District",Bicycle share the road_jpg.jpg
MS,"Blair E Batson Children Hospital",Biloxi Public School District_jpg.jpg
MS,"Board of Contractor",Blair E Batson Children Hospital_jpg.jpg
MS,"Booneville School District",Board of Contractor_jpg.jpg
MS,"Boy Scouts of America",Booneville School District_jpg.jpg
MS,"Breast Cancer Awareness",Boy Scouts of America_jpg.jpg
MS,"Bronze Star",Breast Cancer Awareness_jpg.jpg
MS,"Bronze Star Disabled",Bronze Star Disabled_jpg.jpg
MS,"Butterfly - Department of Wildlife Fisheries and Parks",Bronze Star_jpg.jpg
MS,"Catch A Dream Foundation",Catch A Dream_jpg.jpg
MS,"Cattleman’s Foundation",Cattleman's Foundation_jpg.jpg
MS,"Children’s Advocacy Center",CGD.PNG
MS,"Choose Life",Children's Advocacy_jpg.jpg
MS,"Church Bus",Choctaw Indians_jpg.jpg
MS,"Civil Air Patrol",Choose Life_jpg.jpg
MS,"Coastal Conservation",Church Bus_jpg.jpg
MS,"Colon Cancer Prevention",Civil Air Patrol_jpg.jpg
MS,"Columbia School District",Coastal Conservation_jpg.jpg
MS,"Columbus Municipal School District",Colon Cancer Prevention_jpg.jpg
MS,"Combat Veteran Air Force",Columbia School District_jpg.jpg
MS,"Combat Veteran Army",Combat Veteran Air Force_jpg.jpg
MS,"Combat Veteran Coast Guard",Combat Veteran Army_jpg.jpg
MS,"Combat Veteran Marine",Combat Veteran Coast Guard_jpg.jpg
MS,"Combat Veteran Navy",Combat Veteran Marine_jpg.jpg
MS,"Dealer New",Combat Veteran Navy_jpg.jpg
MS,"Dealer Used",DAF.PNG
MS,"Deer - Department of Wildlife Fisheries and Parks",DAVNYG_0.PNG
MS,"Defense Freedom Medal",DAY.PNG
MS,"Delta Sigma Theta",DCG.PNG
MS,"Delta State University",Defense Freedom Medal_jpg.jpg
MS,"Delta Waterfowl",Delta Sigma Theta_jpg.jpg
MS,"Dental Hygienist",Delta State University_jpg.jpg
MS,"Department of Transportation",Delta Waterfowl_jpg.jpg
MS,"Diabetic",Dental Hygienist_jpg.jpg
MS,"Disabled",Department of Transportation_jpg.jpg
MS,"Disabled - Motorcycle",Diabetic_jpg.jpg
MS,"Disabled American Veteran - Air Force",Disabled Veteran less than 100_jpg.jpg
MS,"Disabled American Veteran - Army",Disabled_jpg.jpg
MS,"Disabled American Veteran - Coast Guard",Distinguished Flying Cross_jpg.jpg
MS,"Disabled American Veteran - Marine",Dixie National_jpg.jpg
MS,"Disabled American Veteran - Navy",DMR.PNG
MS,"Disabled American Veteran Less than 100%",DNV.PNG
MS,"Disabled American Veteran Motorcycle - Air Force",Down Syndrome Awareness_jpg.jpg
MS,"Disabled American Veteran Motorcycle - Army",Ducks_jpg.jpg
MS,"Disabled American Veteran Motorcycle - Coast Guard",Dyslexia Awareness_jpg.jpg
MS,"Disabled American Veteran Motorcycle - Marine",East Central Attendance Center_jpg.jpg
MS,"Disabled Veteran Motorcycle - Navy",Electric Power Association_jpg.jpg
MS,"Distinguished Flying Cross",Enterprise School District_jpg.jpg
MS,"Dixie National",Ex US Senator_jpg.jpg
MS,"Down Syndrome Awareness",Exprisonerofwar (1)_jpg.jpg
MS,"Ducks Unlimited Inc",exusrep_jpg.jpg
MS,"Dyslexia Awareness",F10_jpg.jpg
MS,"East Central Attendance Center",FAF_0.PNG
MS,"Electric Power Association",Fannie Lou Hamer Cancer Foundation_jpg.jpg
MS,"Enterprise School District","Farm Carriers over 10,000 GVW_jpg.jpg"
MS,"Ex Prisoner of War",Farm Families of MS_jpg.jpg
MS,"Ex US House of Representative",FCG_0.PNG
MS,"Ex US Senator",Fire Fighters_jpg.jpg
MS,"F-10",Fleet renatal trailer_jpg.jpg
MS,"Fannie Lou Hamer Cancer Foundation",Fleet_jpg.jpg
MS,"Farm Carriers over 10,000 GVW",Forestry Association_jpg.jpg
MS,"Farm Families of Mississippi",Former Governor_jpg.jpg
MS,"Female Veteran - Air Force",Former Lieutenant Governor_jpg.jpg
MS,"Female Veteran - Army",FS_0.PNG
MS,"Female Veteran - Cost Guard",GC.PNG
MS,"Female Veteran - Marine",Gentry High School_jpg.jpg
MS,"Fire Fighters",George County School District_jpg.jpg
MS,"Fleet",Germantown High School_jpg.jpg
MS,"Fleet Trailer Rental",God Bless America_jpg.jpg
MS,"Forestry Association",Gold Star Air Force_jpg.jpg
MS,"Former Governor",Gold Star Army_jpg.jpg
MS,"Former Lieutenant Governor",Gold Star Coast Guard_jpg.jpg
MS,"Friends of Jackson County Animal Shelter",Gold Star Marine_jpg.jpg
MS,"Gentry High School",Gold Star Navy_jpg.jpg
MS,"George County School District",Gov_jpg.jpg
MS,"Germantown High School",Governor_jpg.jpg
MS,"God Bless America - Sunflower Consolidated School Preservation",Grand Lodge - Motorcycle_jpg.jpg
MS,"Gold Star Air Force",Grand Lodge MW Stringer F AM Prince Hall Affiliated_jpg.jpg
MS,"Gold Star Army",Grand Lodge_jpg.jpg
MS,"Gold Star Coast Guard",Gulf Coast Regional Tourism Partnership_jpg.jpg
MS,"Gold Star Marine",Gulfport Police Athletic League_jpg.jpg
MS,"Gold Star Navy",Gulfport School District_jpg.jpg
MS,"Government",Hattiesburg School District_jpg.jpg
MS,"Government Motorcycle",Hearing Impair - Motorcycle_jpg.jpg
MS,"Governor",Hearing Impaired_jpg.jpg
MS,"Grand Lodge",Hearse_jpg.jpg
MS,"Grand Lodge - Motorcycle",Heavy truck Trailer_jpg.jpg
MS,"Gulf Coast Regional Tourism Partnership",Heroines of Jericho_jpg.jpg
MS,"Gulfport Police Athletic League",Historic Natchez-City of Natchez_jpg.jpg
MS,"Gulfport School District",Historical_jpg.jpg
MS,"Hattiesburg School District",Holmes Community College_jpg.jpg
MS,"Hearing Impaired",Honoring Fallen Officers_jpg.jpg
MS,"Hearing Impaired - Motorcycle",Honoring Veterans_jpg.jpg
MS,"Hearse",Hotty Toddy.PNG
MS,"Heavy truck Trailer",House of Representative (MS)_jpg.jpg
MS,"Heroines of Jericho",I Care for Animals_jpg.jpg
MS,"Historic Natchez/City of Natchez",I Love Mississippi_jpg.jpg
MS,"Historical",IN.PNG
MS,"Holmes Community College",Institute for Marine Mammal Studies - Shark_jpg.jpg
MS,"Honoring Fallen Officers",Iraq Veteran_jpg.jpg
MS,"Honoring Veterans",Jackson County Animal Shelter_jpg.jpg
MS,"Hummingbird - Department of Wildlife Fisheries and Parks",Jackson State University_jpg.jpg
MS,"I Care for Animals",Jackson Zoo_jpg.jpg
MS,"I Love Mississippi - Sunflower Consolidated School Preservation",Kappa Alpha Psi_jpg.jpg
MS,"Institute for Marine Mammal Studies - Protect Dolphin",Kemp's Ridley Sea Turtle_jpg.jpg
MS,"Institute for Marine Mammal Studies - Shark",Killed in Action_jpg.jpg
MS,"Iraq Veteran",Knights of Columbus_jpg.jpg
MS,"Jackson State University",Lafayette County School District_jpg.jpg
MS,"Jackson Zoo",Lanier High School_jpg.jpg
MS,"Juvenile Diabetes Research Foundation",Laurel School District_jpg.jpg
MS,"Kappa Alpha Psi",Le Bonheur Hospital_jpg.jpg
MS,"Kemp’s Ridley Sea Turtle",Lieutenant Governor_jpg.jpg
MS,"Killed in Action",Louisiana State University_jpg.jpg
MS,"Knights of Columbus",Madison Jaguars_jpg.jpg
MS,"Lab - Department of Wildlife Fisheries and Parks",Marine Corp_jpg.jpg
MS,"Lafayette County School District",Mc_jpg.jpg
MS,"Lanier High School",Mcgov_jpg.jpg
MS,"Laurel School District",Medal of Honor Army_jpg.jpg
MS,"Law Enforcement - Police",Medal of Honor Marine_jpg.jpg
MS,"Law Enforcement - Sheriff",Meridian Public School_jpg.jpg
MS,"Law Enforcement - State",Millsaps College_jpg.jpg
MS,"Le Bonheur Children’s Hospital",Mississippi After School Alliance_jpg.jpg
MS,"Lieutenant Governor",Mississippi Blood Services Inc_jpg.jpg
MS,"Louisiana State University",Mississippi College_jpg.jpg
MS,"Madison Jaguars",Mississippi Golf Association_jpg.jpg
MS,"Mallard - Department of Wildlife Fisheries and Parks",Mississippi Motosteps_jpg.jpg
MS,"Marine Corps",Mississippi Motosteps- Motorcycle_jpg.jpg
MS,"Maurice F Lucas, Sr., Grand Chapter of the Eastern Star",Mississippi State University_jpg.jpg
MS,"Medal of Honor - Army",Mixed Martial Arts_jpg.jpg
MS,"Medal of Honor - Marine",motorcycle disabled_jpg.jpg
MS,"Meridian Public School",Motorcycle Trailer_jpg.jpg
MS,"Millsaps College",Motorcycle Vanity Trailer_jpg.jpg
MS,"Mississippi After School Alliance",Motorcycle Vanity_jpg.jpg
MS,"Mississippi Association of Emergency Services",Motorcycle Veteran Air Force_jpg.jpg
MS,"Mississippi Blood Services, Inc",Motorcycle Veteran Army_jpg.jpg
MS,"Mississippi Children's Museum",Motorcycle Veteran Coast Guard_jpg.jpg
MS,"Mississippi College",Motorcycle Veteran Marine_jpg.jpg
MS,"Mississippi Department of Transportation",Motorcycle Veteran Navy_jpg.jpg
MS,"Mississippi Family Physicians",motorcycleveteran_000_jpg.jpg
MS,"Mississippi Golf Association",MRD.PNG
MS,"Mississippi Home of the Blues",MRF.PNG
MS,"Mississippi House of Representative",MS Association of Emergency Services_jpg.jpg
MS,"Mississippi Law Enforcement Officers Association Supporter",MS Children's Museum_jpg.jpg
MS,"Mississippi Loggers Association",MS Department of Transportation_jpg.jpg
MS,"Mississippi Motosteps",MS Family Physicians_jpg.jpg
MS,"Mississippi Motosteps - Motorcycle",MS Home of the Blues_jpg.jpg
MS,"Mississippi Nurses Foundation",MS Law Enforcement Officers Association_jpg.jpg
MS,"Mississippi Organ Donor",MS Loggers Association_jpg.jpg
MS,"Mississippi Public Broadcasting",MS Nurses Foundation_jpg.jpg
MS,"Mississippi Senator",MS Organ Donor_jpg.jpg
MS,"Mississippi State Equine Association",MS Public Broadcast_jpg.jpg
MS,"Mississippi State Parks",MS State Equine Association_jpg.jpg
MS,"Mississippi State University",MS Tennis Association_jpg.jpg
MS,"Mississippi Tennis Association",MS Toughest Kids Foundation_jpg.jpg
MS,"Mississippi Toughest Kids Foundation",MS Univ. for Women_jpg.jpg
MS,"Mississippi University for Women",MS Valley State_jpg.jpg
MS,"Mississippi Valley State University",MSU Tag Image.PNG
MS,"Mixed Martial Arts",National Rifle Association Trailer_jpg.jpg
MS,"Motorcycle",National Rifle Association_jpg.jpg
MS,"Motorcycle Trailer",National Wild Turkey Federation_jpg.jpg
MS,"Motorcycle Vanity",Navy and Marine Corps_jpg.jpg
MS,"Motorcycle Vanity Trailer",New Dealer_jpg.jpg
MS,"MS Law Enforcement Officer Association Supporter",New Orleans Saints Football_jpg.jpg
MS,"MSU Baseball Championship",NG.PNG
MS,"MW Stringer Grand Lodge - F & AM Prince Hall Affiliated",Oak Grove School_jpg.jpg
MS,"National Guard - Special",Ocean Springs Athletic Foundation_jpg.jpg
MS,"National Guard - State",Ole Miss Welcome Home_jpg.jpg
MS,"National Rifle Association",Olive Branch High School_jpg.jpg
MS,"National Rifle Association - Trailer",Omega Psi Phi Motorcycle_jpg.jpg
MS,"National Wild Turkey Federation",Omega Psi Phi_jpg.jpg
MS,"Navy and Marine Corps",Oxford School District_jpg.jpg
MS,"New Orleans Saints Football",Passenger Vanity_jpg.jpg
MS,"Oak Grove School",Passenger_jpg.jpg
MS,"Ocean Springs Athletic Foundation",Pearl Harbor Motorcycle_jpg.jpg
MS,"Ole Miss Welcome Home",Pearl Harbor_jpg.jpg
MS,"Olive Branch High School",Pearl River Valley Water_jpg.jpg
MS,"Omega Psi Phi",Pearl School District_jpg.jpg
MS,"Omega Psi Phi - Motorcycle",Petal School District_jpg.jpg
